image_id,width,height,label,x,y,w,h
572,960.0,960.0,1.0,0.675,0.480556,0.039062,0.108333
572,960.0,960.0,1.0,0.544922,0.363889,0.035156,0.069444
214,960.0,960.0,1.0,0.265234,0.482639,0.066406,0.104167
214,960.0,960.0,1.0,0.110547,0.768056,0.047656,0.122222
214,960.0,960.0,1.0,0.038281,0.538889,0.040625,0.094444
200,960.0,960.0,1.0,0.442578,0.300694,0.036719,0.098611
566,960.0,960.0,1.0,0.895703,0.296528,0.038281,0.0875
566,960.0,960.0,1.0,0.533594,0.413889,0.03125,0.080556
599,960.0,960.0,0.0,0.482422,0.517361,0.044531,0.106944
1031,960.0,960.0,2.0,0.783984,0.702778,0.060156,0.136111
216,960.0,960.0,1.0,0.212891,0.4625,0.035156,0.077778
216,960.0,960.0,1.0,0.316016,0.689583,0.066406,0.145833
570,960.0,960.0,1.0,0.380078,0.625694,0.067969,0.1125
570,960.0,960.0,1.0,0.860156,0.615278,0.057813,0.113889
570,960.0,960.0,1.0,0.931641,0.378472,0.042969,0.081944
564,960.0,960.0,1.0,0.676562,0.396528,0.026562,0.098611
564,960.0,960.0,0.0,0.091406,0.438889,0.025,0.063889
564,960.0,960.0,1.0,0.398047,0.742361,0.071094,0.098611
202,960.0,960.0,1.0,0.452734,0.380556,0.047656,0.088889
202,960.0,960.0,1.0,0.517188,0.074306,0.025,0.056944
558,960.0,960.0,0.0,0.149219,0.709028,0.048438,0.129167
969,960.0,960.0,1.0,0.719141,0.642361,0.047656,0.143056
955,960.0,960.0,0.0,0.830078,0.521528,0.057031,0.154167
955,960.0,960.0,0.0,0.585547,0.915278,0.064844,0.169444
941,960.0,960.0,1.0,0.934375,0.55625,0.04375,0.118056
941,960.0,960.0,1.0,0.19375,0.825694,0.071875,0.115278
799,960.0,960.0,0.0,0.077734,0.735417,0.049219,0.1125
799,960.0,960.0,1.0,0.623437,0.165278,0.017188,0.033333
772,960.0,960.0,1.0,0.738672,0.509028,0.050781,0.095833
766,960.0,960.0,1.0,0.0375,0.660417,0.059375,0.118056
49,960.0,960.0,0.0,0.409766,0.05625,0.019531,0.034722
49,960.0,960.0,1.0,0.619531,0.175694,0.020313,0.031944
49,960.0,960.0,1.0,0.64375,0.384028,0.045312,0.081944
49,960.0,960.0,1.0,0.659766,0.238889,0.024219,0.038889
809,960.0,960.0,1.0,0.078516,0.781944,0.080469,0.130556
809,960.0,960.0,1.0,0.369922,0.25,0.049219,0.091667
809,960.0,960.0,0.0,0.381641,0.083333,0.022656,0.083333
61,960.0,960.0,0.0,0.335938,0.5875,0.053125,0.105556
61,960.0,960.0,1.0,0.051562,0.227778,0.023438,0.066667
61,960.0,960.0,1.0,0.63125,0.160417,0.025,0.043056
821,960.0,960.0,0.0,0.473907,0.286195,0.076164,0.104377
75,960.0,960.0,1.0,0.534375,0.523611,0.065625,0.122222
75,960.0,960.0,1.0,0.399609,0.099306,0.025781,0.045833
75,960.0,960.0,1.0,0.497656,0.065278,0.01875,0.041667
75,960.0,960.0,1.0,0.6125,0.121528,0.021875,0.0375
835,960.0,960.0,1.0,0.390836,0.132512,0.06469,0.104777
606,960.0,960.0,0.0,0.646484,0.428472,0.049219,0.098611
174,960.0,960.0,1.0,0.254688,0.365972,0.040625,0.093056
174,960.0,960.0,1.0,0.799609,0.429861,0.046094,0.084722
174,960.0,960.0,1.0,0.041016,0.582639,0.027344,0.109722
612,960.0,960.0,1.0,0.427734,0.384722,0.055469,0.080556
612,960.0,960.0,1.0,0.358594,0.55625,0.08125,0.134722
148,960.0,960.0,1.0,0.153125,0.40625,0.05625,0.093056
389,960.0,960.0,1.0,0.776563,0.715972,0.05625,0.145833
362,960.0,960.0,1.0,0.727734,0.363194,0.0460938,0.0847222
410,960.0,960.0,0.0,0.387891,0.240972,0.052344,0.084722
410,960.0,960.0,1.0,0.038281,0.25,0.028125,0.061111
376,960.0,960.0,1.0,0.40625,0.15625,0.035937,0.056944
438,960.0,960.0,1.0,0.164062,0.451389,0.046875,0.111111
438,960.0,960.0,1.0,0.260547,0.577083,0.044531,0.131944
438,960.0,960.0,1.0,0.496094,0.625,0.034375,0.097222
439,960.0,960.0,1.0,0.164453,0.456944,0.044531,0.102778
439,960.0,960.0,1.0,0.266797,0.597917,0.041406,0.106944
439,960.0,960.0,1.0,0.49375,0.628472,0.048438,0.115278
411,960.0,960.0,1.0,0.46875,0.213194,0.045312,0.093056
411,960.0,960.0,1.0,0.637109,0.11875,0.035156,0.079167
411,960.0,960.0,0.0,0.012109,0.294444,0.019531,0.030556
377,960.0,960.0,1.0,0.437891,0.188889,0.038281,0.066667
363,960.0,960.0,1.0,0.703906,0.659028,0.053125,0.079167
363,960.0,960.0,1.0,0.858594,0.622917,0.04375,0.0625
405,960.0,960.0,0.0,0.316016,0.500694,0.0617188,0.0625
149,960.0,960.0,1.0,0.190625,0.556944,0.059375,0.113889
175,960.0,960.0,1.0,0.253906,0.377778,0.046875,0.097222
175,960.0,960.0,1.0,0.782031,0.447222,0.05,0.072222
175,960.0,960.0,1.0,0.031641,0.579167,0.036719,0.097222
613,960.0,960.0,0.0,0.436719,0.276389,0.0375,0.0527778
613,960.0,960.0,1.0,0.348047,0.431944,0.0492188,0.0888889
607,960.0,960.0,1.0,0.610156,0.545833,0.04375,0.113889
161,960.0,960.0,0.0,0.575781,0.448611,0.0546875,0.1
161,960.0,960.0,0.0,0.15625,0.469444,0.0375,0.0833333
834,960.0,960.0,2.0,0.262107,0.363562,0.083535,0.080065
74,960.0,960.0,1.0,0.471094,0.2875,0.04375,0.091667
74,960.0,960.0,1.0,0.391406,0.094444,0.026562,0.041667
74,960.0,960.0,1.0,0.614844,0.120139,0.020313,0.040278
820,960.0,960.0,1.0,0.767969,0.439583,0.053125,0.120833
820,960.0,960.0,1.0,0.950391,0.236806,0.025781,0.054167
820,960.0,960.0,1.0,0.519141,0.068056,0.024219,0.033333
60,960.0,960.0,0.0,0.221484,0.635417,0.057031,0.098611
60,960.0,960.0,1.0,0.614062,0.192361,0.023438,0.031944
808,960.0,960.0,0.0,0.315234,0.18125,0.033594,0.098611
48,960.0,960.0,1.0,0.652734,0.454167,0.052344,0.086111
48,960.0,960.0,1.0,0.643359,0.234722,0.025781,0.041667
767,960.0,960.0,0.0,0.834766,0.7375,0.077344,0.127778
773,960.0,960.0,1.0,0.319531,0.880556,0.076563,0.111111
773,960.0,960.0,0.0,0.972656,0.547917,0.017188,0.054167
798,960.0,960.0,1.0,0.141016,0.468056,0.061719,0.133333
940,960.0,960.0,0.0,0.773828,0.460417,0.052344,0.1125
940,960.0,960.0,1.0,0.852734,0.015278,0.021094,0.027778
940,960.0,960.0,0.0,0.682031,0.018056,0.020313,0.033333
954,960.0,960.0,1.0,0.485156,0.870139,0.06875,0.159722
968,960.0,960.0,2.0,0.911328,0.561111,0.063281,0.152778
559,960.0,960.0,1.0,0.601953,0.595139,0.0664062,0.0902778
565,960.0,960.0,0.0,0.657422,0.183333,0.033594,0.077778
565,960.0,960.0,1.0,0.615234,0.329861,0.033594,0.079167
565,960.0,960.0,2.0,0.104688,0.701389,0.064062,0.163889
565,960.0,960.0,1.0,0.972266,0.699306,0.055469,0.093056
203,960.0,960.0,1.0,0.804297,0.609722,0.055469,0.127778
571,960.0,960.0,1.0,0.919141,0.711806,0.047656,0.1125
571,960.0,960.0,0.0,0.632422,0.581944,0.047656,0.086111
549,960.0,960.0,0.0,0.428516,0.448611,0.052344,0.105556
575,960.0,960.0,1.0,0.807031,0.318056,0.0375,0.075
575,960.0,960.0,0.0,0.869922,0.486111,0.038281,0.111111
575,960.0,960.0,0.0,0.685937,0.184028,0.028125,0.084722
575,960.0,960.0,0.0,0.528516,0.104861,0.025781,0.068056
213,960.0,960.0,1.0,0.3,0.497917,0.053125,0.093056
213,960.0,960.0,1.0,0.017578,0.620139,0.033594,0.101389
207,960.0,960.0,1.0,0.375,0.267361,0.042188,0.076389
950,960.0,960.0,1.0,0.269922,0.677778,0.042969,0.127778
788,960.0,960.0,1.0,0.432031,0.941667,0.096875,0.113889
944,960.0,960.0,0.0,0.701172,0.626389,0.057031,0.119444
944,960.0,960.0,0.0,0.885156,0.241667,0.020313,0.038889
944,960.0,960.0,0.0,0.889062,0.134028,0.017188,0.031944
978,960.0,960.0,1.0,0.476172,0.475,0.047656,0.088889
978,960.0,960.0,2.0,0.707422,0.495833,0.036719,0.083333
777,960.0,960.0,0.0,0.492969,0.0472222,0.03125,0.0555556
777,960.0,960.0,1.0,0.519531,0.211806,0.0484375,0.0791667
763,960.0,960.0,0.0,0.876172,0.568056,0.038281,0.105556
64,960.0,960.0,1.0,0.573438,0.902083,0.084375,0.1125
64,960.0,960.0,1.0,0.2375,0.272917,0.021875,0.0541667
64,960.0,960.0,1.0,0.0515625,0.26875,0.0234375,0.0513889
64,960.0,960.0,1.0,0.0625,0.690972,0.053125,0.101389
824,960.0,960.0,1.0,0.664865,0.386946,0.090811,0.223776
824,960.0,960.0,1.0,0.974595,0.55711,0.050811,0.289044
70,960.0,960.0,1.0,0.858594,0.468056,0.059375,0.122222
70,960.0,960.0,1.0,0.640234,0.1125,0.021094,0.047222
70,960.0,960.0,1.0,0.647266,0.214583,0.021094,0.043056
830,960.0,960.0,1.0,0.397266,0.601389,0.047656,0.147222
58,960.0,960.0,0.0,0.290234,0.473611,0.047656,0.077778
58,960.0,960.0,1.0,0.610156,0.190972,0.026562,0.026389
818,960.0,960.0,2.0,0.024219,0.759028,0.046875,0.115278
818,960.0,960.0,1.0,0.370312,0.173611,0.0375,0.055556
159,960.0,960.0,1.0,0.369922,0.228472,0.047656,0.084722
159,960.0,960.0,0.0,0.51875,0.48125,0.0375,0.0875
165,960.0,960.0,1.0,0.365234,0.165972,0.014844,0.040278
165,960.0,960.0,1.0,0.16875,0.179861,0.015625,0.054167
165,960.0,960.0,1.0,0.284375,0.197222,0.01875,0.055556
165,960.0,960.0,1.0,0.462891,0.343056,0.044531,0.086111
603,960.0,960.0,0.0,0.539844,0.479861,0.04375,0.123611
617,960.0,960.0,1.0,0.207422,0.79375,0.077344,0.123611
171,960.0,960.0,1.0,0.287891,0.209028,0.039844,0.079167
171,960.0,960.0,1.0,0.771875,0.439583,0.051562,0.079167
398,960.0,960.0,1.0,0.157812,0.384028,0.0375,0.084722
429,960.0,960.0,1.0,0.530859,0.209028,0.042969,0.079167
401,960.0,960.0,1.0,0.527344,0.478472,0.051562,0.101389
367,960.0,960.0,1.0,0.382031,0.279861,0.045312,0.068056
373,960.0,960.0,1.0,0.423047,0.345833,0.047656,0.066667
415,960.0,960.0,1.0,0.575,0.272917,0.05,0.093056
372,960.0,960.0,1.0,0.455078,0.256944,0.042969,0.061111
414,960.0,960.0,1.0,0.507812,0.307639,0.051562,0.093056
400,960.0,960.0,1.0,0.691016,0.629861,0.046094,0.109722
366,960.0,960.0,1.0,0.792969,0.488889,0.042188,0.066667
428,960.0,960.0,1.0,0.391797,0.420833,0.058594,0.080556
428,960.0,960.0,1.0,0.507812,0.241667,0.03125,0.069444
399,960.0,960.0,1.0,0.482031,0.215972,0.042188,0.0625
616,960.0,960.0,1.0,0.325391,0.419444,0.044531,0.080556
616,960.0,960.0,1.0,0.274609,0.784028,0.088281,0.1125
170,960.0,960.0,1.0,0.773438,0.4375,0.051562,0.086111
602,960.0,960.0,2.0,0.676172,0.424306,0.050781,0.115278
158,960.0,960.0,1.0,0.40625,0.283333,0.039062,0.088889
819,960.0,960.0,2.0,0.180469,0.580556,0.070312,0.116667
59,960.0,960.0,0.0,0.293359,0.464583,0.049219,0.081944
59,960.0,960.0,1.0,0.611719,0.191667,0.023438,0.030556
831,960.0,960.0,1.0,0.682031,0.903472,0.053125,0.131944
71,960.0,960.0,1.0,0.205859,0.833333,0.064844,0.1
825,960.0,960.0,1.0,0.612829,0.62,0.057274,0.28
65,960.0,960.0,1.0,0.5625,0.409028,0.05625,0.073611
65,960.0,960.0,1.0,0.316797,0.432639,0.022656,0.073611
65,960.0,960.0,1.0,0.512891,0.140278,0.019531,0.041667
65,960.0,960.0,0.0,0.648438,0.160417,0.020313,0.045833
762,960.0,960.0,0.0,0.111328,0.810417,0.0726563,0.0958333
776,960.0,960.0,1.0,0.322656,0.586111,0.0578125,0.0888889
945,960.0,960.0,0.0,0.407813,0.605556,0.046875,0.102778
945,960.0,960.0,0.0,0.887109,0.245139,0.019531,0.031944
945,960.0,960.0,0.0,0.897656,0.1375,0.020313,0.030556
789,960.0,960.0,2.0,0.2625,0.940972,0.078125,0.104167
951,960.0,960.0,1.0,0.500781,0.536806,0.05,0.095833
951,960.0,960.0,1.0,0.565625,0.858333,0.073438,0.130556
206,960.0,960.0,1.0,0.522656,0.769444,0.057813,0.097222
560,960.0,960.0,1.0,0.135547,0.230556,0.036719,0.069444
574,960.0,960.0,2.0,0.736719,0.402778,0.040625,0.086111
574,960.0,960.0,1.0,0.778125,0.380556,0.039062,0.1
212,960.0,960.0,1.0,0.528125,0.35,0.040625,0.072222
212,960.0,960.0,1.0,0.625781,0.690972,0.064062,0.120833
212,960.0,960.0,1.0,0.480078,0.514583,0.025781,0.076389
548,960.0,960.0,1.0,0.402344,0.181944,0.0453125,0.0805556
1037,960.0,960.0,2.0,0.367969,0.432639,0.060937,0.095833
589,960.0,960.0,1.0,0.950391,0.347917,0.036719,0.084722
589,960.0,960.0,1.0,0.569922,0.736111,0.086719,0.113889
238,960.0,960.0,1.0,0.770402,0.505365,0.079172,0.208155
238,960.0,960.0,1.0,0.473203,0.736052,0.057247,0.133047
562,960.0,960.0,1.0,0.0234375,0.525,0.04375,0.105556
204,960.0,960.0,1.0,0.879297,0.741667,0.036719,0.102778
210,960.0,960.0,1.0,0.299609,0.325694,0.041406,0.073611
576,960.0,960.0,1.0,0.903516,0.394444,0.039844,0.088889
576,960.0,960.0,0.0,0.684766,0.191667,0.027344,0.069444
576,960.0,960.0,0.0,0.418359,0.1875,0.022656,0.066667
576,960.0,960.0,0.0,0.353125,0.109722,0.023438,0.063889
947,960.0,960.0,1.0,0.494922,0.436806,0.044531,0.095833
947,960.0,960.0,0.0,0.898438,0.245139,0.017188,0.040278
953,960.0,960.0,0.0,0.164453,0.515278,0.044531,0.113889
748,960.0,960.0,0.0,0.166406,0.629861,0.053125,0.154167
760,960.0,960.0,1.0,0.480859,0.522222,0.058594,0.108333
760,960.0,960.0,0.0,0.539062,0.370833,0.042188,0.061111
774,960.0,960.0,0.0,0.148438,0.361806,0.0375,0.0819444
73,960.0,960.0,1.0,0.158984,0.58125,0.050781,0.101389
73,960.0,960.0,1.0,0.420312,0.078472,0.017188,0.045833
833,960.0,960.0,1.0,0.691016,0.417361,0.057031,0.054167
833,960.0,960.0,1.0,0.711719,0.273611,0.046875,0.055556
67,960.0,960.0,1.0,0.74375,0.789583,0.071875,0.068056
67,960.0,960.0,1.0,0.277734,0.154861,0.027344,0.051389
67,960.0,960.0,1.0,0.624609,0.165972,0.021094,0.0375
67,960.0,960.0,2.0,0.655469,0.229167,0.020313,0.041667
67,960.0,960.0,1.0,0.384375,0.048611,0.014063,0.022222
827,960.0,960.0,2.0,0.872656,0.547222,0.0375,0.127778
199,960.0,960.0,1.0,0.0324219,0.911111,0.0539063,0.116667
9,960.0,960.0,1.0,0.482422,0.456944,0.047656,0.088889
628,960.0,960.0,0.0,0.873437,0.025,0.020313,0.047222
628,960.0,960.0,0.0,0.795312,0.027083,0.021875,0.045833
628,960.0,960.0,1.0,0.934766,0.272917,0.024219,0.040278
628,960.0,960.0,2.0,0.837891,0.115972,0.019531,0.048611
172,960.0,960.0,1.0,0.380078,0.183333,0.032031,0.066667
172,960.0,960.0,1.0,0.769922,0.449306,0.046094,0.056944
614,960.0,960.0,1.0,0.288281,0.419444,0.046875,0.077778
614,960.0,960.0,1.0,0.446484,0.954861,0.102344,0.079167
600,960.0,960.0,2.0,0.769531,0.322917,0.032813,0.079167
600,960.0,960.0,1.0,0.242969,0.359722,0.034375,0.097222
98,960.0,960.0,1.0,0.812109,0.492361,0.058594,0.143056
166,960.0,960.0,2.0,0.319531,0.366667,0.054688,0.125
358,960.0,960.0,1.0,0.769531,0.465278,0.048438,0.069444
416,960.0,960.0,1.0,0.660156,0.249306,0.045312,0.090278
370,960.0,960.0,1.0,0.748437,0.307639,0.035937,0.0875
364,960.0,960.0,1.0,0.821484,0.89375,0.071094,0.093056
364,960.0,960.0,2.0,0.241797,0.123611,0.013281,0.027778
402,960.0,960.0,1.0,0.758984,0.743056,0.060156,0.105556
365,960.0,960.0,1.0,0.799219,0.494444,0.051562,0.083333
403,960.0,960.0,1.0,0.368359,0.336111,0.055469,0.091667
417,960.0,960.0,1.0,0.685156,0.291667,0.046875,0.077778
371,960.0,960.0,0.0,0.111328,0.771528,0.052344,0.118056
359,960.0,960.0,1.0,0.757422,0.405556,0.0382813,0.0583333
359,960.0,960.0,1.0,0.71875,0.673611,0.040625,0.0833333
99,960.0,960.0,0.0,0.732812,0.406944,0.05625,0.144444
601,960.0,960.0,0.0,0.14375,0.545833,0.057813,0.108333
615,960.0,960.0,1.0,0.233594,0.435417,0.05625,0.0875
629,960.0,960.0,1.0,0.430859,0.252778,0.049219,0.061111
629,960.0,960.0,0.0,0.826562,0.238194,0.026562,0.045833
629,960.0,960.0,0.0,0.869922,0.022917,0.016406,0.043056
629,960.0,960.0,2.0,0.923047,0.254167,0.021094,0.047222
8,960.0,960.0,1.0,0.611328,0.436111,0.028906,0.072222
8,960.0,960.0,0.0,0.273828,0.713889,0.055469,0.130556
66,960.0,960.0,1.0,0.160938,0.197222,0.028125,0.05
66,960.0,960.0,1.0,0.401172,0.084722,0.014844,0.019444
66,960.0,960.0,1.0,0.436719,0.041667,0.014063,0.025
66,960.0,960.0,1.0,0.597656,0.165278,0.023438,0.047222
66,960.0,960.0,0.0,0.973437,0.696528,0.040625,0.115278
826,960.0,960.0,1.0,0.911328,0.576389,0.052344,0.138889
198,960.0,960.0,2.0,0.908984,0.757639,0.060156,0.120833
832,960.0,960.0,1.0,0.894922,0.720139,0.047656,0.148611
72,960.0,960.0,1.0,0.253125,0.494444,0.060937,0.102778
72,960.0,960.0,1.0,0.344141,0.059722,0.014844,0.033333
72,960.0,960.0,1.0,0.432812,0.040972,0.017188,0.031944
72,960.0,960.0,1.0,0.461719,0.03125,0.015625,0.031944
72,960.0,960.0,1.0,0.496484,0.022222,0.014844,0.027778
72,960.0,960.0,1.0,0.607812,0.194444,0.020313,0.027778
761,960.0,960.0,0.0,0.466797,0.742361,0.052344,0.093056
991,960.0,960.0,2.0,0.514453,0.497917,0.064844,0.123611
749,960.0,960.0,1.0,0.355078,0.790972,0.053906,0.145833
749,960.0,960.0,1.0,0.532422,0.283333,0.028906,0.080556
952,960.0,960.0,0.0,0.510547,0.263194,0.028906,0.070833
985,960.0,960.0,1.0,0.261719,0.548611,0.05625,0.105556
985,960.0,960.0,2.0,0.860938,0.903472,0.067187,0.154167
946,960.0,960.0,0.0,0.885938,0.635417,0.05,0.115278
946,960.0,960.0,0.0,0.893359,0.247917,0.016406,0.034722
211,960.0,960.0,1.0,0.502344,0.123611,0.025,0.05
211,960.0,960.0,1.0,0.15,0.498611,0.053125,0.091667
577,960.0,960.0,1.0,0.251172,0.543056,0.036719,0.097222
563,960.0,960.0,1.0,0.655078,0.870139,0.0773437,0.104167
205,960.0,960.0,1.0,0.594531,0.797222,0.046875,0.122222
239,960.0,960.0,1.0,0.586777,0.751592,0.14876,0.152866
588,960.0,960.0,0.0,0.592969,0.38125,0.0546875,0.0902778
591,960.0,960.0,0.0,0.769922,0.690278,0.0726563,0.102778
1039,960.0,960.0,2.0,0.517969,0.461111,0.04375,0.116667
1039,960.0,960.0,0.0,0.839063,0.26875,0.029687,0.056944
1039,960.0,960.0,0.0,0.875,0.0375,0.01875,0.047222
1039,960.0,960.0,1.0,0.937109,0.275694,0.024219,0.051389
220,960.0,960.0,1.0,0.420312,0.554861,0.048438,0.104167
220,960.0,960.0,1.0,0.522656,0.058333,0.021875,0.047222
546,960.0,960.0,0.0,0.446484,0.440278,0.063281,0.130556
552,960.0,960.0,1.0,0.778906,0.2875,0.035937,0.119444
552,960.0,960.0,1.0,0.103906,0.090972,0.028125,0.051389
552,960.0,960.0,0.0,0.386719,0.048611,0.025,0.069444
208,960.0,960.0,1.0,0.675781,0.536806,0.0421875,0.120833
234,960.0,960.0,2.0,0.229784,0.625887,0.073659,0.102837
787,960.0,960.0,2.0,0.332422,0.463889,0.066406,0.102778
793,960.0,960.0,1.0,0.6,0.790278,0.057813,0.119444
963,960.0,960.0,1.0,0.258594,0.58125,0.070312,0.120833
744,960.0,960.0,0.0,0.071094,0.742361,0.05625,0.098611
750,960.0,960.0,2.0,0.490234,0.269444,0.046094,0.072222
750,960.0,960.0,1.0,0.258984,0.832639,0.077344,0.143056
988,960.0,960.0,1.0,0.329297,0.93125,0.0429688,0.115278
988,960.0,960.0,0.0,0.0363281,0.736806,0.0398437,0.0680556
778,960.0,960.0,1.0,0.280859,0.103472,0.047656,0.084722
181,960.0,960.0,1.0,0.848828,0.391667,0.041406,0.094444
181,960.0,960.0,1.0,0.130859,0.515278,0.035156,0.136111
181,960.0,960.0,1.0,0.01875,0.590972,0.035937,0.1375
57,960.0,960.0,0.0,0.29375,0.475694,0.040625,0.090278
57,960.0,960.0,1.0,0.614062,0.180556,0.01875,0.033333
817,960.0,960.0,0.0,0.461328,0.441667,0.035156,0.119444
817,960.0,960.0,0.0,0.290625,0.414583,0.035937,0.076389
817,960.0,960.0,0.0,0.071875,0.641667,0.028125,0.111111
5,960.0,960.0,0.0,0.507031,0.497222,0.0421875,0.0805556
43,960.0,960.0,1.0,0.823047,0.459028,0.053906,0.1625
803,960.0,960.0,2.0,0.414453,0.556944,0.053906,0.097222
803,960.0,960.0,1.0,0.284766,0.514583,0.047656,0.109722
803,960.0,960.0,1.0,0.616797,0.124306,0.017969,0.031944
156,960.0,960.0,1.0,0.574609,0.504167,0.044531,0.111111
142,960.0,960.0,0.0,0.256641,0.383333,0.050781,0.086111
624,960.0,960.0,2.0,0.234766,0.400694,0.044531,0.104167
624,960.0,960.0,1.0,0.991016,0.13125,0.014844,0.045833
624,960.0,960.0,1.0,0.866016,0.036806,0.021094,0.048611
94,960.0,960.0,1.0,0.821875,0.813889,0.0765625,0.133333
94,960.0,960.0,1.0,0.538672,0.327083,0.0664062,0.109722
80,960.0,960.0,2.0,0.300781,0.427778,0.0875,0.15
618,960.0,960.0,1.0,0.429688,0.180556,0.042188,0.061111
618,960.0,960.0,1.0,0.285547,0.53125,0.050781,0.065278
618,960.0,960.0,1.0,0.480469,0.552778,0.045312,0.108333
397,960.0,960.0,1.0,0.161719,0.717361,0.057813,0.095833
383,960.0,960.0,1.0,0.563672,0.598611,0.049219,0.094444
354,960.0,960.0,0.0,0.153125,0.33125,0.025,0.0513889
354,960.0,960.0,1.0,0.972656,0.434028,0.0515625,0.165278
432,960.0,960.0,1.0,0.080078,0.566667,0.044531,0.133333
432,960.0,960.0,1.0,0.251172,0.615278,0.038281,0.105556
432,960.0,960.0,1.0,0.360156,0.610417,0.035937,0.106944
340,960.0,960.0,1.0,0.717187,0.245139,0.0375,0.070833
368,960.0,960.0,1.0,0.485938,0.166667,0.035937,0.061111
369,960.0,960.0,1.0,0.392969,0.305556,0.04375,0.077778
427,960.0,960.0,1.0,0.542578,0.5625,0.064844,0.1
341,960.0,960.0,1.0,0.804688,0.350347,0.054688,0.09375
341,960.0,960.0,2.0,0.155859,0.329861,0.027344,0.048611
341,960.0,960.0,1.0,0.158594,0.14375,0.021875,0.034722
355,960.0,960.0,1.0,0.757422,0.340278,0.049219,0.091667
355,960.0,960.0,2.0,0.73125,0.629167,0.048438,0.077778
355,960.0,960.0,0.0,0.157422,0.34375,0.027344,0.056944
433,960.0,960.0,1.0,0.076563,0.5875,0.05,0.127778
433,960.0,960.0,1.0,0.268359,0.6,0.033594,0.122222
433,960.0,960.0,1.0,0.369531,0.60625,0.034375,0.109722
382,960.0,960.0,0.0,0.10625,0.488194,0.04375,0.098611
396,960.0,960.0,2.0,0.358594,0.270139,0.042188,0.109722
396,960.0,960.0,2.0,0.074219,0.706944,0.057813,0.122222
619,960.0,960.0,0.0,0.116797,0.701389,0.066406,0.086111
81,960.0,960.0,1.0,0.273438,0.740278,0.0875,0.144444
95,960.0,960.0,1.0,0.776172,0.423611,0.066406,0.136111
95,960.0,960.0,1.0,0.929688,0.720139,0.045312,0.159722
95,960.0,960.0,1.0,0.498047,0.241667,0.033594,0.094444
143,960.0,960.0,1.0,0.123438,0.636111,0.05,0.069444
625,960.0,960.0,2.0,0.542578,0.420833,0.050781,0.105556
631,960.0,960.0,2.0,0.580078,0.552083,0.047656,0.120833
631,960.0,960.0,0.0,0.794141,0.241667,0.028906,0.05
631,960.0,960.0,1.0,0.949609,0.298611,0.027344,0.038889
631,960.0,960.0,2.0,0.725,0.079861,0.020313,0.048611
631,960.0,960.0,2.0,0.967187,0.138889,0.010937,0.036111
631,960.0,960.0,0.0,0.878125,0.043056,0.017188,0.033333
157,960.0,960.0,1.0,0.364063,0.169444,0.0375,0.069444
157,960.0,960.0,2.0,0.335547,0.333333,0.052344,0.097222
157,960.0,960.0,1.0,0.243359,0.327083,0.033594,0.073611
802,960.0,960.0,2.0,0.308594,0.695139,0.071875,0.151389
802,960.0,960.0,1.0,0.614062,0.155556,0.020313,0.044444
42,960.0,960.0,0.0,0.236719,0.856944,0.071875,0.169444
816,960.0,960.0,0.0,0.602344,0.411111,0.048438,0.172222
56,960.0,960.0,0.0,0.291016,0.469444,0.042969,0.088889
56,960.0,960.0,1.0,0.616797,0.177778,0.024219,0.044444
4,960.0,960.0,1.0,0.183594,0.563194,0.05625,0.098611
4,960.0,960.0,1.0,0.551953,0.11875,0.022656,0.040278
4,960.0,960.0,1.0,0.516406,0.172222,0.032813,0.058333
4,960.0,960.0,1.0,0.568359,0.23125,0.011719,0.051389
180,960.0,960.0,1.0,0.125781,0.179167,0.023438,0.05
180,960.0,960.0,1.0,0.148047,0.5125,0.041406,0.097222
180,960.0,960.0,1.0,0.375781,0.616667,0.032813,0.105556
180,960.0,960.0,1.0,0.782813,0.439583,0.054688,0.070833
180,960.0,960.0,2.0,0.021094,0.568056,0.039062,0.113889
194,960.0,960.0,1.0,0.41875,0.339583,0.048438,0.093056
194,960.0,960.0,1.0,0.404687,0.697917,0.0625,0.109722
194,960.0,960.0,1.0,0.349609,0.249306,0.030469,0.0625
779,960.0,960.0,1.0,0.219922,0.751389,0.082031,0.116667
751,960.0,960.0,2.0,0.489844,0.307639,0.040625,0.056944
745,960.0,960.0,1.0,0.354297,0.89375,0.067969,0.1625
976,960.0,960.0,2.0,0.302344,0.244444,0.045312,0.086111
962,960.0,960.0,2.0,0.319141,0.345833,0.058594,0.102778
792,960.0,960.0,1.0,0.225,0.402778,0.046875,0.086111
786,960.0,960.0,2.0,0.231641,0.469444,0.058594,0.091667
209,960.0,960.0,1.0,0.408594,0.464583,0.042188,0.070833
553,960.0,960.0,0.0,0.145703,0.146528,0.0257812,0.0680556
553,960.0,960.0,1.0,0.932031,0.690972,0.0484375,0.118056
235,960.0,960.0,2.0,0.435967,0.381173,0.13079,0.16358
235,960.0,960.0,1.0,0.168256,0.478395,0.099455,0.095679
221,960.0,960.0,1.0,0.892578,0.349306,0.028906,0.084722
221,960.0,960.0,1.0,0.621484,0.665972,0.061719,0.1125
221,960.0,960.0,1.0,0.302734,0.101389,0.028906,0.055556
547,960.0,960.0,1.0,0.351172,0.252778,0.0445312,0.0972222
1038,960.0,960.0,2.0,0.277344,0.477778,0.065625,0.094444
590,960.0,960.0,1.0,0.628516,0.377778,0.035156,0.097222
